t_host_mono_ns,channel,can_id,dlc,data_hex
195929992005900,1,23,8,077fe78008001913
195929992062400,1,23,8,077fe77ff8011913
195929992082200,1,23,8,077fe77ff8001913
195930119224300,1,23,8,077fe78018011913
195930119336800,1,23,8,077fe78008001913
195930244719000,1,23,8,077fe78008001913
195930244803700,1,23,8,077fe78008001913
195930244823300,1,23,8,077fe77fe8001913
195930369653400,1,23,8,077fe77ff8001913
195930369865700,1,23,8,077fe67fe8001913
195930496248400,1,23,8,077fe78008001913
195930496341800,1,23,8,077fe77ff8001913
195930496376400,1,23,8,077fe67ff8001913
195930622729600,1,23,8,077fe77ff8001913
195930622838200,1,23,8,077fe77ff8001913
195930622868500,1,23,8,077fe77ff8001913
195930746567100,1,23,8,077fe67ff8001913
195930746661000,1,23,8,077fe77ff8001913
195930746680600,1,23,8,077fe78008011913
195930873293100,1,23,8,077fe67ff8001913
195930873347500,1,23,8,077fe67fe8001913
195930998204100,1,23,8,077fe67ff8001913
195930998294400,1,23,8,077fe77ff8001913
195931123629200,1,23,8,077fe68008001913
195931123741400,1,23,8,077fe78008001913
195931123804100,1,23,8,077fe78008011913
195931249136300,1,23,8,077fe78008001913
195931249254300,1,23,8,077fe78008001913
195931249275200,1,23,8,077fe77ff8001913
195931375501700,1,23,8,077fe77ff8011913
195931375561400,1,23,8,077fe78008011913
195931375585300,1,23,8,077fe67fe8001913
195931501902900,1,23,8,077fe67ff8001913
195931501967200,1,23,8,077fe78008011913
195931629076100,1,23,8,077fe77ff8011913
195931629139800,1,23,8,077fe77ff8011913
195931755230000,1,23,8,077fe78008011913
195931755287300,1,23,8,077fe78008011913
195931882677800,1,23,8,077fe67ff8001913
195931882796100,1,23,8,077fe77ff8001913
195932007779800,1,23,8,077fe77ff8001913
195932007888100,1,23,8,077fe77ff8001913
195932007928600,1,23,8,077fe67ff8001913
195932133397100,1,23,8,077fe77ff8001913
195932133494700,1,23,8,077fe77ff8001913
195932133526900,1,23,8,077fe67ff8011913
195932261193300,1,23,8,077fe67ff8001913
195932261307400,1,23,8,077fe77ff8001913
195932261354200,1,23,8,077fe78008011913
195932388619900,1,24,8,087ffe7ff8001917
195932388686300,1,24,8,087ffe7ff8001917
195932514380400,1,24,8,087ffe8007ff1917
195932514447500,1,24,8,087ffe7ff7ff1917
195932642459000,1,24,8,087ffe7ff8001917
195932642566700,1,24,8,087ffe7ff7ff1917
195932764936200,1,24,8,087ffe7ff7fe1917
195932765000700,1,24,8,087ffe7ff7fe1917
195932765020400,1,24,8,087ffe7ff7fe1917
195932892230100,1,24,8,087ffe7fe7ff1917
195932892342800,1,24,8,087ffe7ff8001917
195933016903700,1,24,8,087ffe7ff7ff1917
195933016978200,1,24,8,087ffe7ff7ff1917
195933017003400,1,24,8,087ffe7ff7ff1917
195933140468800,1,24,8,087ffe7ff8001917
195933140558500,1,24,8,087ffe7ff7ff1917
195933266257400,1,24,8,087ffe7ff8001917
195933266352000,1,24,8,087ffe7ff8001917
195933393313900,1,24,8,087ffe7ff7ff1917
195933393425300,1,24,8,087ffe7ff7ff1917
195933393454800,1,24,8,087ffe7ff8001917
195933519589200,1,24,8,087ffe7ff7ff1917
195933519642800,1,24,8,087ffe7ff7ff1917
195933519781700,1,24,8,087ffe7ff8001917
195933645999000,1,24,8,087ffe7ff7ff1917
195933646140600,1,24,8,087ffe7ff7ff1917
195933646189000,1,24,8,087ffe7ff7ff1917
195933770587900,1,24,8,087ffe7ff7ff1917
195933770714400,1,24,8,087ffe7ff7ff1917
195933770759500,1,24,8,087ffe7ff7ff1917
195933897703300,1,24,8,087ffe7ff7ff1917
195933897810600,1,24,8,087ffe7ff7ff1917
195933897852400,1,24,8,087ffe7ff7ff1917
195934023337400,1,24,8,087ffe7ff8001917
195934023456100,1,24,8,087ffe7ff8001917
195934023499400,1,24,8,087ffe7fe7ff1917
195934149662900,1,24,8,087ffe8007ff1917
195934149735800,1,24,8,087ffe8007ff1917
195934149756600,1,24,8,087ffe7ff8001917
195934274867100,1,24,8,087ffe7ff7fe1917
195934274983600,1,24,8,087ffe7fe8001917
195934401416000,1,24,8,087ffe7ff7ff1917
195934401516300,1,24,8,087ffe7ff7ff1917
195934401543500,1,24,8,087ffe7ff7ff1917
195934526576200,1,24,8,087ffe7ff7ff1917
195934526687000,1,24,8,087ffe7ff7ff1917
195934526730500,1,24,8,087ffe7fe7ff1917
195934653539800,1,24,8,087ffe7ff8001917
195934653659500,1,24,8,087ffe7ff8001917
195934653702000,1,24,8,087ffe7fe7ff1917
195934778461300,1,24,8,087ffe7ff7ff1917
195934778556800,1,24,8,087ffe7ff7ff1917
195934778582400,1,24,8,087ffe8008001917
195934903765200,1,24,8,087ffe7ff7ff1917
195934903856500,1,24,8,087ffe7ff7ff1917
195934903885500,1,24,8,087ffe7ff7ff1917
195935029139500,1,24,8,087ffe7ff8001917
195935029240600,1,24,8,087ffe7ff8001917
195935029266400,1,24,8,087ffe8008001917
195935138429800,1,24,8,087ffe7ff7ff1917
195935138459100,0,17,8,017fdd7fe8001917
195935138471800,0,18,8,0281c87fe8001917
195935138478200,1,19,8,03804b7ff7ff1917
195935138484500,1,20,8,047e567ff7ff1918
195935138491000,0,21,8,057f037fe7ff1917
195935138497000,0,22,8,06819d7ff8001917
195935138503300,1,23,8,077fe67ff8011913
195935138509700,1,24,8,087ffe8007fe1917
195935138515700,0,17,8,017fdd7ff8001917
195935138522600,0,18,8,0281c87ff8001917
195935138528500,1,19,8,03804b7ff8001917
195935138534300,1,20,8,047e567fe7ff1918
195935138540100,0,21,8,057f037ff8001917
195935138546100,0,22,8,06819d8008001917
195935138552000,1,23,8,077fe67ff8001913
195935138557800,1,24,8,087ffe7ff7ff1917
195935138564200,0,17,8,017fdd7ff8001917
195935138570300,0,18,8,0281c87ff8001917
195935138576400,1,19,8,03804b7ff7ff1917
195935138582400,1,20,8,047e567ff8001918
195935138588300,0,21,8,057f037ff8001917
195935138594000,0,22,8,06819c7ff8001917
195935138600100,1,23,8,077fe77ff8011913
195935138606900,1,24,8,087ffe7ff7fe1917
195935138613000,0,17,8,017fdd7ff8001917
195935138618900,0,18,8,0281c88007ff1917
195935138624700,1,19,8,03804b8008001917
195935138630600,1,20,8,047e567ff7ff1918
195935138640400,0,21,8,057f038007ff1917
195935138649400,0,22,8,06819c7ff7ff1917
195935138660800,1,23,8,077fe67ff8011913
195935138670200,1,24,8,087ffe8007ff1917
195935138680800,0,17,8,017fde8008001917
195935138710300,0,18,8,0281c87ff8001917
195935138736000,1,19,8,03804b8008001917
195935138743700,1,20,8,047e567ff8001918
195935138749900,0,21,8,057f037ff7ff1917
195935138755900,0,22,8,06819d8007ff1917
195935138762300,1,23,8,077fe78008001913
195935138768300,1,24,8,087ffe7fe8001917
195935138774100,0,17,8,017fde7ff8001917
195935138780500,0,18,8,0281c87ff8001917
195935138786400,1,19,8,03804b7ff7ff1917
195935138792500,1,20,8,047e567fd7ff1918
195935138798600,0,21,8,057f037ff7ff1917
195935138804700,0,22,8,06819d7ff8001917
195935138812900,1,23,8,077fe67fd8001913
195935138819500,1,24,8,087ffe7ff8001917
195935138826000,0,17,8,017fdd7fe8001917
195935138832000,0,18,8,0281c87ff8001917
195935138838100,1,19,8,03804b7ff7ff1917
195935138843900,1,20,8,047e567ff7ff1918
195935138849700,0,21,8,057f038008001917
195935138855600,0,22,8,06819c7ff8001917
195935138861500,1,23,8,077fe77ff8001913
195935138867400,1,24,8,087ffe7ff8001917
195935138873200,0,17,8,017fde7ff8011917
195935138878900,0,18,8,0281c87ff8001917
195935138884600,1,19,8,03804b7fe8001917
195935138890400,1,20,8,047e567ff8001918
195935138896200,0,21,8,057f037fe7ff1917
195935138902000,0,22,8,06819d7ff8001917
195935138908000,1,23,8,077fe77ff8001913
195935138913700,1,24,8,087ffe7ff7ff1917
195935249806500,0,17,8,017fdd7ff8011917
195935249837500,0,18,8,0281c88008001917
195935249845200,1,19,8,03804b7ff8001917
195935249851700,1,20,8,047e567ff7ff1918
195935249858000,0,21,8,057f037ff7ff1917
195935249864200,0,22,8,06819c7ff7ff1917
195935249870400,1,23,8,077fe67fe8001913
195935249876500,1,24,8,087ffe7ff7ff1917
195935249882900,0,17,8,017fdd8008001917
195935249895900,0,18,8,0281c87fe8001917
195935249904800,1,19,8,03804b7ff8001917
195935249913500,1,20,8,047e568007fe1918
195935249920200,0,21,8,057f037ff7ff1917
195935249926300,0,22,8,06819d7ff7ff1917
195935249934400,1,23,8,077fe77ff8001913
195935249943200,1,24,8,087ffe7ff7ff1917
195935249951800,0,17,8,017fde7ff8001917
195935249960400,0,18,8,0281c87ff7ff1917
195935249969800,1,19,8,03804b7ff8001917
195935250006300,1,20,8,047e567ff7ff1918
195935250042200,0,21,8,057f037ff7ff1917
195935250060000,0,22,8,06819d7ff7ff1917
195935250075900,1,23,8,077fe77ff8001913
195935250090600,1,24,8,087ffe7fe7fe1917
195935250104900,0,17,8,017fde7ff8001917
195935250120200,0,18,8,0281c87ff8001917
195935250134300,1,19,8,03804b7ff8001917
195935250148600,1,20,8,047e567ff7ff1918
195935250162900,0,21,8,057f037ff7ff1917
195935250180000,0,22,8,06819d8007ff1917
195935250194300,1,23,8,077fe77ff8011913
195935250208300,1,24,8,087ffe7ff7fe1917
195935250222400,0,17,8,017fdd7ff7ff1917
195935250236100,0,18,8,0281c87ff8001917
195935250249700,1,19,8,03804b7fe7ff1917
195935250263500,1,20,8,047e567ff7ff1918
195935250277300,0,21,8,057f037ff8001917
195935250294700,0,22,8,06819d8008001917
195935250308600,1,23,8,077fe77ff8001913
195935250322600,1,24,8,087ffe7ff8001917
195935250336300,0,17,8,017fdd7ff8001917
195935250350600,0,18,8,0281c88008001917
195935250364500,1,19,8,03804b7fe8001917
195935250378600,1,20,8,047e567ff8001918
195935250392500,0,21,8,057f037ff7ff1917
195935250406700,0,22,8,06819d7ff7ff1917
195935250421000,1,23,8,077fe77ff8011913
195935250440100,1,24,8,087ffe7ff7ff1917
195935250457700,0,17,8,017fdd7ff7ff1917
195935250472400,0,18,8,0281c87ff8001917
195935250486700,1,19,8,03804b7ff8001917
195935250500800,1,20,8,047e567ff7ff1918
195935250514800,0,21,8,057f037ff7ff1917
195935250528600,0,22,8,06819d8007ff1917
195935250542400,1,23,8,077fe67ff8001913
195935250556500,1,24,8,087ffe7ff7fe1917
195935250570400,0,17,8,017fdd7ff8001917
195935250584500,0,18,8,0281c87ff8001917
195935250598500,1,19,8,03804b7ff8001917
195935250612300,1,20,8,047e567ff8001918
195935250626300,0,21,8,057f037fe8001917
195935250640100,0,22,8,06819d7ff7ff1917
195935250653800,1,23,8,077fe77ff8001913
195935250667800,1,24,8,087ffe8007ff1917
195935359913500,0,17,8,017fdd7ff8011917
195935359956500,0,18,8,0281c87ff8001917
195935359974900,1,19,8,03804a7ff8001917
195935359990900,1,20,8,047e568007ff1918
195935360006800,0,21,8,057f038008001917
195935360021600,0,22,8,06819d7ff8001917
195935360036400,1,23,8,077fe78008011913
195935360050900,1,24,8,087ffe8007fe1917
195935360066500,0,17,8,017fde7ff7ff1917
195935360080900,0,18,8,0281c87ff8001917
195935360094800,1,19,8,03804b7fe8001917
195935360109100,1,20,8,047e567fe7ff1918
195935360123700,0,21,8,057f037ff7ff1917
195935360137900,0,22,8,06819d7fe8001917
195935360152100,1,23,8,077fe77fe8011913
195935360165900,1,24,8,087ffe7ff7ff1917
195935360179800,0,17,8,017fdd7ff8001917
195935360194100,0,18,8,0281c87ff8001917
195935360207800,1,19,8,03804b7ff7ff1917
195935360221800,1,20,8,047e567ff8001918
195935360235600,0,21,8,057f037fe8001917
195935360249500,0,22,8,06819d7fe7ff1917
195935360263400,1,23,8,077fe67fe8001913
195935360277200,1,24,8,087ffe8007ff1917
195935360291400,0,17,8,017fdd8008001917
195935360305300,0,18,8,0281c87fe8011917
195935360319300,1,19,8,03804b7fe7ff1917
195935360333300,1,20,8,047e567fe7ff1918
195935360347300,0,21,8,057f037ff8001917
195935360364100,0,22,8,06819c7fe8001917
195935360378300,1,23,8,077fe77ff8011913
195935360392200,1,24,8,087ffe7ff7ff1917
195935360407900,0,17,8,017fdd7ff8001917
195935360422000,0,18,8,0281c87ff8001917
195935360435900,1,19,8,03804b7fe7ff1917
195935360449900,1,20,8,047e568008001918
195935360463600,0,21,8,057f037ff8001917
195935360477500,0,22,8,06819c7ff8001917
195935360577400,1,23,8,077fe78008011913
195935360598800,1,24,8,087ffe7ff7ff1917
195935360617500,0,17,8,017fdd7ff7ff1917
195935360633500,0,18,8,0281c87ff7ff1917
195935360648800,1,19,8,03804b7ff8001917
195935360663600,1,20,8,047e567fe7ff1918
195935360678300,0,21,8,057f037ff8001917
195935360779000,0,22,8,06819d7ff7ff1917
195935360826000,1,23,8,077fe77ff8011913
195935360869700,1,24,8,087ffe7fe7ff1917
195935360942400,0,17,8,017fde8007ff1917
195935361033800,0,18,8,0281c87ff8001917
195935361067300,1,19,8,03804b7ff8001917
195935361086800,1,20,8,047e567ff7ff1918
195935361104800,0,21,8,057f037ff7ff1917
195935361122400,0,22,8,06819d7ff8001917
195935361140200,1,23,8,077fe67fe8011913
195935361156900,1,24,8,087ffe8007fe1917
195935361175100,0,17,8,017fdd7ff8001917
195935361192900,0,18,8,0281c87ff8001917
195935361210500,1,19,8,03804b7ff8001917
195935361227800,1,20,8,047e567ff8001918
195935361245600,0,21,8,057f038008001917
195935361262900,0,22,8,06819d8008001917
195935361279900,1,23,8,077fe78008001913
195935361297900,1,24,8,087ffe7ff7fe1917
195935361314100,0,17,8,017fdd7ff7ff1917
195935361331400,0,18,8,0281c87ff8001917
195935361356900,1,19,8,03804b7ff7ff1917
195935471886300,1,20,8,047e567ff8001918
195935471915500,0,21,8,057f037ff7ff1917
195935471927300,0,22,8,06819d7ff7ff1917
195935471937100,1,23,8,077fe78008001913
195935471946400,1,24,8,087ffe8008001917
195935471955800,0,17,8,017fde8008001917
195935471965800,0,18,8,0281c87ff7ff1917
195935471974800,1,19,8,03804b7fe8001917
195935471985300,1,20,8,047e567ff7ff1918
195935471994800,0,21,8,057f037ff7ff1917
195935472004400,0,22,8,06819d7fe7ff1917
195935472013700,1,23,8,077fe77ff8001913
195935472048300,1,24,8,087ffe7ff7fe1917
195935472083700,0,17,8,017fde7ff7ff1917
195935472101700,0,18,8,0281c87ff8001917
195935472116800,1,19,8,03804b7ff8011917
195935472131500,1,20,8,047e567ff8001918
195935472145600,0,21,8,057f037ff7ff1917
195935472166400,0,22,8,06819d7ff7ff1917
195935472181200,1,23,8,077fe67ff8001913
195935472195700,1,24,8,087ffe7ff7fe1917
195935472209700,0,17,8,017fdd7ff8001917
195935472224000,0,18,8,0281c87fe8001917
195935472238000,1,19,8,03804b7fe7ff1917
195935472252100,1,20,8,047e567ff7ff1918
195935472266100,0,21,8,057f037fe7ff1917
195935472281900,0,22,8,06819d7ff8001917
195935472295700,1,23,8,077fe78008001913
195935472309500,1,24,8,087ffe7ff7ff1917
195935472323300,0,17,8,017fdd7ff8001917
195935472337400,0,18,8,0281c87ff8001917
195935472351800,1,19,8,03804b7fe8001917
195935472366500,1,20,8,047e567ff7ff1918
195935472380800,0,21,8,057f038007ff1917
195935472395200,0,22,8,06819d7ff8001917
195935472409600,1,23,8,077fe67fe8001913
195935472423900,1,24,8,087ffe7ff7ff1917
195935472437800,0,17,8,017fde7ff8001917
195935472452100,0,18,8,0281c87ff8001917
195935472466000,1,19,8,03804b8007ff1917
195935472480200,1,20,8,047e567ff7ff1918
195935472494700,0,21,8,057f038008001917
195935472508900,0,22,8,06819d7fe8001917
195935472523100,1,23,8,077fe67ff8001913
195935472537000,1,24,8,087ffe7ff7ff1917
195935472551100,0,17,8,017fdd7ff7ff1917
195935472565400,0,18,8,0281c88007ff1917
195935472580000,1,19,8,03804b7ff8001917
195935472594000,1,20,8,047e567ff8001918
195935472608100,0,21,8,057f037ff8001917
195935472622100,0,22,8,06819d7ff8001917
195935472635900,1,23,8,077fe68008011913
195935472650100,1,24,8,087ffe7ff7ff1917
195935472664000,0,17,8,017fdd7ff8001917
195935472678400,0,18,8,0281c87fe8001917
195935472692300,1,19,8,03804b7ff7ff1917
195935472706300,1,20,8,047e568008001918
195935472720400,0,21,8,057f038007ff1917
195935472735300,0,22,8,06819d7ff7ff1917
195935472750100,1,23,8,077fe77fe8011913
195935472764400,1,24,8,087ffe7ff7ff1917
195935472778800,0,17,8,017fde8008001917
195935472799200,0,18,8,0281c87ff8001917
195935472813600,1,19,8,03804b7fe7ff1917
195935472827600,1,20,8,047e567fe7ff1918
195935582520100,0,21,8,057f037fe8011917
195935582557100,0,22,8,06819d7ff7ff1917
195935582564800,1,23,8,077fe77ff8011913
195935582571600,1,24,8,087ffe7ff7ff1917
195935582579100,0,17,8,017fdd7ff8001917
195935582585600,0,18,8,0281c87fe8001917
195935582591800,1,19,8,03804b8007ff1917
195935582598600,1,20,8,047e568008001918
195935582605400,0,21,8,057f037ff8001917
195935582611700,0,22,8,06819d7fe7ff1917
195935582617600,1,23,8,077fe67fd8011913
195935582623700,1,24,8,087ffe7ff7ff1917
195935582629500,0,17,8,017fde7ff7ff1917
195935582635700,0,18,8,0281c87ff8011917
195935582645100,1,19,8,03804b7ff8001917
195935582651600,1,20,8,047e567ff7ff1918
195935582662600,0,21,8,057f037fe8001917
195935582671400,0,22,8,06819d7ff7ff1917
195935582678000,1,23,8,077fe67ff8001913
195935582684200,1,24,8,087ffe7ff7ff1917
195935582690100,0,17,8,017fdd7ff7ff1917
195935582695800,0,18,8,0281c87ff8001917
195935582701500,1,19,8,03804b8008001917
195935582707700,1,20,8,047e567ff8001918
195935582713600,0,21,8,057f037ff8001917
195935582720900,0,22,8,06819c7ff8001917
195935582727200,1,23,8,077fe77ff7ff1913
195935582733400,1,24,8,087ffe7ff7ff1917
195935582739400,0,17,8,017fdd7ff8001917
195935582745200,0,18,8,0281c87ff8001917
195935582751300,1,19,8,03804b7ff8001917
195935582757000,1,20,8,047e567ff7ff1918
195935582762800,0,21,8,057f037ff8001917
195935582768600,0,22,8,06819c7ff8001917
195935582774700,1,23,8,077fe78008001913
195935582780400,1,24,8,087ffe7ff7ff1917
195935582786600,0,17,8,017fde7ff8001917
195935582792200,0,18,8,0281c87fe8001917
195935582798200,1,19,8,03804b7ff8001917
195935582804000,1,20,8,047e567ff7ff1918
195935582809700,0,21,8,057f037ff7ff1917
195935582815400,0,22,8,06819d8007ff1917
195935582821200,1,23,8,077fe77fe8011913
195935582827000,1,24,8,087ffe7ff7ff1917
195935582832700,0,17,8,017fdd7ff8001917
195935582838300,0,18,8,0281c88008011917
195935582844100,1,19,8,03804b7ff8001917
195935582849800,1,20,8,047e567ff7ff1918
195935582855400,0,21,8,057f037ff8001917
195935582865500,0,22,8,06819d7ff8001917
195935582871200,1,23,8,077fe78008001913
195935582877200,1,24,8,087ffe7fe7ff1917
195935582883300,0,17,8,017fdd7fe7ff1917
195935582889000,0,18,8,0281c87ff8011917
195935582894800,1,19,8,03804b8008001917
195935582900600,1,20,8,047e567ff8001918
195935582906500,0,21,8,057f038008001917
195935582912500,0,22,8,06819c7ff7ff1917
195935582918300,1,23,8,077fe78008001913
195935582924100,1,24,8,087ffe7ff7fe1917
195935582929800,0,17,8,017fdd7ff8001917
195935582935800,0,18,8,0281c87ff8001917
195935582941600,1,19,8,03804b7ff7ff1917
195935693258200,1,20,8,047e567ff7ff1918
195935693306700,0,21,8,057f037ff8001917
195935693325900,0,22,8,06819c7ff8001917
195935693341700,1,23,8,077fe78008001913
195935693357300,1,24,8,087ffe7ff7ff1917
195935693372300,0,17,8,017fdd7ff8001917
195935693388900,0,18,8,0281c87fe7ff1917
195935693404300,1,19,8,03804b8008001917
195935693419000,1,20,8,047e567ff7ff1918
195935693434000,0,21,8,057f037fe8001917
195935693448300,0,22,8,06819d7ff7ff1917
195935693462800,1,23,8,077fe77ff8001913
195935693476900,1,24,8,087ffe7ff7ff1917
195935693491200,0,17,8,017fdd7ff8001917
195935693505400,0,18,8,0281c87fe8001917
195935693519400,1,19,8,03804b7ff7ff1917
195935693533300,1,20,8,047e567ff7ff1918
195935693547500,0,21,8,057f037ff8001917
195935693566300,0,22,8,06819d7ff8001917
195935693580400,1,23,8,077fe77fe8011913
195935693594000,1,24,8,087ffe7ff7ff1917
195935693607900,0,17,8,017fdd7ff7ff1917
195935693621900,0,18,8,0281c88008001917
195935693636200,1,19,8,03804b7ff7ff1917
195935693650700,1,20,8,047e567ff7ff1918
195935693664600,0,21,8,057f037fe7ff1917
195935693678200,0,22,8,06819c7ff8001917
195935693692200,1,23,8,077fe77fe8011913
195935693706300,1,24,8,087ffe7fe7ff1917
195935693720600,0,17,8,017fdd7ff8001917
195935693734600,0,18,8,0281c87fe7ff1917
195935693748500,1,19,8,03804b7ff7ff1917
195935693763100,1,20,8,047e567ff7ff1918
195935693777000,0,21,8,057f037ff8001917
195935693790800,0,22,8,06819c8007ff1917
195935693804900,1,23,8,077fe77ff8001913
195935693818800,1,24,8,087ffe7fe7ff1917
195935693832600,0,17,8,017fdd7fe8001917
195935693846600,0,18,8,0281c87ff8001917
195935693868000,1,19,8,03804b7ff8001917
195935693882900,1,20,8,047e567ff7ff1918
195935693896900,0,21,8,057f037ff8001917
195935694018700,0,22,8,06819d7ff8001917
195935694047800,1,23,8,077fe77ff8001913
195935694065000,1,24,8,087ffe7fe8001917
195935694080700,0,17,8,017fde7fe8011917
195935694095300,0,18,8,0281c88008001917
195935694110000,1,19,8,03804b7ff7ff1917
195935694124500,1,20,8,047e568007ff1918
195935694139100,0,21,8,057f038007ff1917
195935694153500,0,22,8,06819d7ff7ff1917
195935694167700,1,23,8,077fe78008001913
195935694181800,1,24,8,087ffe8007ff1917
195935694196100,0,17,8,017fde7ff8001917
195935694211400,0,18,8,0281c87fe8001917
195935694225400,1,19,8,03804b7ff8001917
195935694239700,1,20,8,047e568007ff1918
195935802801400,0,21,8,057f037ff7ff1917
195935802868900,0,22,8,06819d7ff7ff1917
195935802907900,1,23,8,077fe67fe8011913
195935802927100,1,24,8,087ffe7fe7ff1917
195935802944000,0,17,8,017fde8008001917
195935802959500,0,18,8,0281c87fe8001917
195935802973900,1,19,8,03804b7ff7ff1917
195935802988700,1,20,8,047e567fe7ff1918
195935803016600,0,21,8,057f037ff8001917
195935803050500,0,22,8,06819d7ff8001917
195935803069000,1,23,8,077fe67fe8001913
195935803084800,1,24,8,087ffe7fe7ff1917
195935803100600,0,17,8,017fde8008001917
195935803115300,0,18,8,0281c87fe8001917
195935803129600,1,19,8,03804b7ff8001917
195935803143800,1,20,8,047e567ff7ff1918
195935803158200,0,21,8,057f038008001917
195935803172400,0,22,8,06819d7ff7ff1917
195935803186500,1,23,8,077fe78008001913
195935803200500,1,24,8,087ffe7ff7ff1917
195935803214400,0,17,8,017fdd7fe8001917
195935803228300,0,18,8,0281c87ff8001917
195935803242200,1,19,8,03804b7fe7ff1917
195935803256100,1,20,8,047e567ff8001918
195935803278800,0,21,8,057f037ff7ff1917
195935803296800,0,22,8,06819d7ff7ff1917
195935803311800,1,23,8,077fe77ff8011913
195935803329100,1,24,8,087ffe7fe7ff1917
195935803344500,0,17,8,017fdd7fe7ff1917
195935803361100,0,18,8,0281c87ff8001917
195935803375800,1,19,8,03804b7ff8001917
195935803395200,1,20,8,047e567fe7ff1918
195935803410100,0,21,8,057f037ff8001917
195935803482700,0,22,8,06819d7fe7ff1917
195935803510700,1,23,8,077fe77ff8001913
195935803527500,1,24,8,087ffe7ff7ff1917
195935803542400,0,17,8,017fdd7ff8001917
195935803557200,0,18,8,0281c87fe8001917
195935803572100,1,19,8,03804b7ff8001917
195935803587000,1,20,8,047e568007ff1918
195935803601700,0,21,8,057f037ff8001917
195935803616400,0,22,8,06819c7fe8001917
195935803636100,1,23,8,077fe77ff8011913
195935803674700,1,24,8,087ffe7ff8001917
195935803706900,0,17,8,017fde7ff8001917
195935803725100,0,18,8,0281c87ff7ff1917
195935803740500,1,19,8,03804b7fe7ff1917
195935803755300,1,20,8,047e567ff7ff1918
195935803769700,0,21,8,057f037ff7ff1917
195935803784500,0,22,8,06819d7fe7ff1917
195935803798700,1,23,8,077fe77ff8001913
195935803813100,1,24,8,087ffe7ff7ff1917
195935803826900,0,17,8,017fde7ff8001917
195935803840900,0,18,8,0281c87ff7ff1917
195935803854600,1,19,8,03804b7ff8001917
195935803868200,1,20,8,047e567ff7ff1918
195935803882200,0,21,8,057f037ff8001917
195935803896000,0,22,8,06819d7ff7ff1917
195935803910400,1,23,8,077fe77ff8011913
195935803924400,1,24,8,087ffe7ff7fe1917
195935803938400,0,17,8,017fde7ff7ff1917
195935803952400,0,18,8,0281c87fe8001917
195935803966200,1,19,8,03804b7fe8001917
195935803980100,1,20,8,047e567ff7ff1918
195935910100900,0,21,8,057f038017ff1917
195935910131800,0,22,8,06819c7ff8001917
195935910139600,1,23,8,077fe67ff8001913
195935910146200,1,24,8,087ffe7ff7ff1917
195935910152000,0,17,8,017fde7ff8001917
195935910157800,0,18,8,0281c87fe8011917
195935910164100,1,19,8,03804b7ff8001917
195935910170100,1,20,8,047e567ff7ff1918
195935910176300,0,21,8,057f037ff7ff1917
195935910182000,0,22,8,06819d8008001917
195935910188000,1,23,8,077fe67fe8011913
195935910193800,1,24,8,087ffe7ff7ff1917
195935910199900,0,17,8,017fdd7ff8001917
195935910210900,0,18,8,0281c87ff8001917
195935910220000,1,19,8,03804b7ff8001917
195935910228800,1,20,8,047e567ff7ff1918
195935910240700,0,21,8,057f037ff7ff1917
195935910247500,0,22,8,06819d7ff8001917
195935910282200,1,23,8,077fe77ff8011913
195935910292400,1,24,8,087ffe8007ff1917
195935910301600,0,17,8,017fdd7ff8001917
195935910316200,0,18,8,0281c87fe8001917
195935910324900,1,19,8,03804b8008001917
195935910332100,1,20,8,047e567ff7ff1918
195935910337900,0,21,8,057f038007ff1917
195935910345800,0,22,8,06819c7ff7ff1917
195935910367100,1,23,8,077fe77ff8011913
195935910373900,1,24,8,087ffe7ff7ff1917
195935910379700,0,17,8,017fdd8007ff1917
195935910385800,0,18,8,0281c87fe8001917
195935910393500,1,19,8,03804b7ff8001917
195935910399100,1,20,8,047e567ff8001918
195935910405100,0,21,8,057f037fe8001917
195935910411000,0,22,8,06819d7ff8001917
195935910416700,1,23,8,077fe67ff8011913
195935910422500,1,24,8,087ffe8008001917
195935910503200,0,17,8,017fdd7ff8001917
195935910531300,0,18,8,0281c87ff8001917
195935910538800,1,19,8,03804b7ff7ff1917
195935910544600,1,20,8,047e567ff7ff1918
195935910550600,0,21,8,057f037fe7ff1917
195935910562500,0,22,8,06819c7fe8001917
195935910568400,1,23,8,077fe68008001913
195935910574100,1,24,8,087ffe7ff8001917
195935910579800,0,17,8,017fdd7fe7ff1917
195935910585700,0,18,8,0281c87ff7ff1917
195935910591400,1,19,8,03804b7ff7ff1917
195935910597100,1,20,8,047e568007ff1918
195935910602900,0,21,8,057f037ff8001917
195936021401200,0,22,8,06819c7ff8001917
195936021429900,1,23,8,077fe67ff8011913
195936021440300,1,24,8,087ffe7ff7ff1917
195936021447600,0,17,8,017fde8007ff1917
195936021454600,0,18,8,0281c87ff7ff1917
195936021461000,1,19,8,03804b7ff7ff1917
195936021467900,1,20,8,047e567ff7ff1918
195936021474800,0,21,8,057f037ff7ff1917
195936021481000,0,22,8,06819c7fe7ff1917
195936021487500,1,23,8,077fe77ff8001913
195936021493400,1,24,8,087ffe7fe7fe1917
195936021499100,0,17,8,017fdd7fe8001917
195936021506100,0,18,8,0281c87ff8001917
195936021512400,1,19,8,03804b8008001917
195936021518200,1,20,8,047e567ff7ff1918
195936021524600,0,21,8,057f037ff8001917
195936021530400,0,22,8,06819d8008001917
