t,roll_deg,pitch_deg,yaw_deg,wx,wy,wz,gx,gy,gz
0.7118184566497803,-0.939700186252594,-0.43884626030921936,-157.5653839111328,0.0009463997557759285,0.0030953027307987213,0.008286154828965664,-0.007659237263675109,0.016399645913422047,-0.9998361804308009
0.7172303199768066,-0.9402539134025574,-0.4369078278541565,-157.56137084960938,0.00946851447224617,-0.00542681198567152,-0.0034317532554268837,-0.007625406223003984,0.01640931293420631,-0.999836280412429
0.7223672866821289,-0.9353008270263672,-0.4356750547885895,-157.56112670898438,0.01692536473274231,0.005225831642746925,-0.0002359601785428822,-0.007603890897867656,0.016322882035134243,-0.9998378590377944
0.7276337146759033,-0.9370619654655457,-0.43308359384536743,-157.5581817626953,-0.009706243872642517,-0.012883661314845085,0.01148194819688797,-0.007558662671794763,0.01635362031570768,-0.9998376996898966
0.7330482006072998,-0.9357791543006897,-0.44320374727249146,-157.55804443359375,0.006272721569985151,-0.00542681198567152,-0.0023664887994527817,-0.007735287505271905,0.016331212607902337,-0.9998367150800006
0.7385032176971436,-0.9307050704956055,-0.44293537735939026,-157.55885314941406,0.02757800929248333,0.002030038507655263,-0.0013012245763093233,-0.007730603706723225,0.016242668123819436,-0.9998381936586285
0.7443461418151855,-0.9293192625045776,-0.4417165517807007,-157.5597686767578,0.0009463997557759285,-0.0011657543946057558,-0.0002359601785428822,-0.007709331821276177,0.016218487783953184,-0.9998387504277232
0.7494766712188721,-0.929523766040802,-0.4375980794429779,-157.56396484375,-0.002249393379315734,0.018009003251791,-0.0066275461576879025,-0.007637453035085197,0.016222065416218942,-0.9998392440311437
0.7546701431274414,-0.9318005442619324,-0.4308399558067322,-157.5606231689453,-0.007575714960694313,0.014813210815191269,0.001894568558782339,-0.007519504913667639,0.01626181082842315,-0.9998394923958714
0.7600867748260498,-0.9343845248222351,-0.4302526116371155,-157.56011962890625,-0.0033146576024591923,-0.003296283073723316,-0.0034317532554268837,-0.0075092541134880635,0.016306903797893336,-0.9998388350085154
0.765507698059082,-0.9359469413757324,-0.4238981604576111,-157.56056213378906,-0.00011886470019817352,0.015878476202487946,-0.0023664887994527817,-0.0073983510992736,0.016334182213497465,-0.9998392165205505
0.7711057662963867,-0.9372774362564087,-0.42228570580482483,-157.56370544433594,-0.004379922058433294,0.005225831642746925,-0.0002359601785428822,-0.007370209223830058,0.016357403391179887,-0.9998390447318484
