t_host_mono_ns,channel,can_id,dlc,data_hex
196392259433000,1,19,8,03804b7fe8001a18
196392259438700,1,20,8,047e567ff7ff1a18
196392259444600,0,21,8,057f037fe7ff1a17
196392259450500,0,22,8,06819d7ff8001917
196392259456100,1,23,8,077fe67ff8001a14
196392259471100,1,24,8,087ffe7fe8001917
196392259488300,0,17,8,017fdd7fe8001a17
196392259503100,0,18,8,0281c87fe8001a18
196392259511900,1,19,8,03804b7ff7ff1a18
196392259521100,1,20,8,047e567ff7ff1a18
196392259527800,0,21,8,057f037ff8001a17
196392259540900,0,22,8,06819d7ff7ff1917
196392259549600,1,23,8,077fe77ff8001a14
196392259563800,1,24,8,087ffe7ff7ff1917
196392259571000,0,17,8,017fdd7ff8001a17
196392259576700,0,18,8,0281c87ff8001a18
196392259591700,1,19,8,03804b7ff7ff1a18
196392259598900,1,20,8,047e567ff8001a18
196392259604800,0,21,8,057f038008001a17
196392259610600,0,22,8,06819d7ff7ff1917
196392259616700,1,23,8,077fe77ff8001a14
196392259622200,1,24,8,087ffe7ff7ff1917
196392259628200,0,17,8,017fde7ff8001a17
196392259634000,0,18,8,0281c87ff8001a18
196392259644000,1,19,8,03804b7ff7fe1a18
196392259649500,1,20,8,047e567ff8001a18
196392259655200,0,21,8,057f037fd8001a17
196392259660800,0,22,8,06819d7ff7ff1917
196392259666600,1,23,8,077fe67fe8011a14
196392368551700,1,24,8,087ffe7fe7ff1917
196392368580600,0,17,8,017fdd8008011a17
196392368588200,0,18,8,0281c88008001a18
196392368595300,1,19,8,03804b7ff7ff1a18
196392368606500,1,20,8,047e567fe7ff1a18
196392368615700,0,21,8,057f037ff8001a17
196392368625800,0,22,8,06819d7ff7ff1917
196392368635100,1,23,8,077fe77ff8001a14
196392368644400,1,24,8,087ffe7ff7ff1917
196392368653900,0,17,8,017fde7ff8001a17
196392368662700,0,18,8,0281c87ff8001a18
196392368677600,1,19,8,03804b7fe7ff1a18
196392368687600,1,20,8,047e567ff7ff1a18
196392368696400,0,21,8,057f037ff7ff1a17
196392368703100,0,22,8,06819c7fe7ff1917
196392368711400,1,23,8,077fe67fe8001a14
196392368718200,1,24,8,087ffe8007ff1917
196392368724600,0,17,8,017fde7ff8001a17
196392368730400,0,18,8,0281c87ff8001a18
196392368736300,1,19,8,03804b7ff8001a18
196392368742000,1,20,8,047e567ff8001a18
196392368747800,0,21,8,057f037ff8001a17
196392368753600,0,22,8,06819d8007ff1917
196392368759700,1,23,8,077fe77ff8001a14
196392368767300,1,24,8,087ffe7ff7ff1917
196392368774400,0,17,8,017fdd7ff8011a17
196392368782400,0,18,8,0281c87fe8001a18
196392368791500,1,19,8,03804b7ff7ff1a18
196392368798300,1,20,8,047e567ff8001a18
196392368804100,0,21,8,057f037ff8001a17
196392368809900,0,22,8,06819d7fe7ff1917
196392368815900,1,23,8,077fe78008001a14
196392368821500,1,24,8,087ffe7fe8001917
196392368827300,0,17,8,017fde7ff8001a17
196392368832900,0,18,8,0281c87ff8011a18
196392368839300,1,19,8,03804b7ff7ff1a18
196392368845000,1,20,8,047e567ff7ff1a18
196392368851300,0,21,8,057f037ff7ff1a17
196392368857300,0,22,8,06819d8007ff1917
196392368863200,1,23,8,077fe77ff8001a14
196392368868800,1,24,8,087ffe7ff8001917
196392368875000,0,17,8,017fde7ff8001a17
196392368880800,0,18,8,0281c87ff8001a18
196392368890600,1,19,8,03804b7ff7ff1a18
196392368897900,1,20,8,047e567ff8001a18
196392368905000,0,21,8,057f038008001a17
196392368910800,0,22,8,06819d7fe7ff1917
196392368916700,1,23,8,077fe67fe8001a14
196392368922500,1,24,8,087ffe7fe7fe1917
196392368928500,0,17,8,017fdd7ff8001a17
196392368934500,0,18,8,0281c87ff8001a18
196392368940400,1,19,8,03804b7ff7ff1a18
196392368946200,1,20,8,047e567ff7ff1a18
196392368952000,0,21,8,057f037ff8001a17
196392368957800,0,22,8,06819d8007ff1917
196392368964400,1,23,8,077fe77ff8001a14
196392368970100,1,24,8,087ffe7fe8001917
196392368976000,0,17,8,017fde7ff8001a17
196392368981700,0,18,8,0281c87ff8001a18
196392368987500,1,19,8,03804b7ff7ff1a18
196392368993100,1,20,8,047e567ff8001a18
196392368999300,0,21,8,057f037fe8001a17
196392369005100,0,22,8,06819d7fe7ff1917
196392369011000,1,23,8,077fe77ff8001a14
196392369016700,1,24,8,087ffe7ff7ff1917
196392369022500,0,17,8,017fde8008001a17
196392369028200,0,18,8,0281c87fe7ff1a18
196392369034200,1,19,8,03804b7ff8001a18
196392369039900,1,20,8,047e567ff8001a18
196392369045900,0,21,8,057f037ff8001a17
196392369051900,0,22,8,06819d8007ff1917
196392369057700,1,23,8,077fe77ff8011a14
196392369063200,1,24,8,087ffe7ff7ff1917
196392369069200,0,17,8,017fde7ff8001a17
196392369074800,0,18,8,0281c88008001a18
196392369080800,1,19,8,03804a7fe7ff1a18
196392369086600,1,20,8,047e567ff7ff1a18
196392369092400,0,21,8,057f037ff8001a17
196392369097900,0,22,8,06819d7ff8001917
196392369104000,1,23,8,077fe77ff8001a14
196392369109500,1,24,8,087ffe7ff7ff1917
196392369115500,0,17,8,017fdd7ff8001a17
196392369121000,0,18,8,0281c87ff8001a18
196392369126800,1,19,8,03804b7fe7ff1a18
196392369132800,1,20,8,047e567ff7ff1a18
196392369138500,0,21,8,057f037fe8001a17
196392369144200,0,22,8,06819c7ff7ff1917
196392369149900,1,23,8,077fe78008001a14
196392369155600,1,24,8,087ffe8007fe1917
196392369161500,0,17,8,017fdd8008001a17
196392369167100,0,18,8,0281c88008011a18
196392369172900,1,19,8,03804b7ff8001a18
196392369178500,1,20,8,047e567ff7ff1a18
196392369184300,0,21,8,057f037ff8001a17
196392369189700,0,22,8,06819d7ff7ff1917
196392369195800,1,23,8,077fe77fe8001a14
196392369201400,1,24,8,087ffe7ff7ff1917
196392369207500,0,17,8,017fdd7ff8001a17
196392369213400,0,18,8,0281c87fe8011a18
196392369219900,1,19,8,03804b7ff7ff1a18
196392369225800,1,20,8,047e567ff7ff1a18
196392369231800,0,21,8,057f037ff7ff1a17
196392369237700,0,22,8,06819d7ff7ff1917
196392369243300,1,23,8,077fe78008001a14
196392369249400,1,24,8,087ffe7ff7ff1917
196392369255200,0,17,8,017fdd7ff8001a17
196392369261900,0,18,8,0281c87ff8001a18
196392369267900,1,19,8,03804b7ff7ff1a18
196392369273600,1,20,8,047e567ff7ff1a18
196392369280600,0,21,8,057f037ff7ff1a17
196392478292300,0,22,8,06819c7fe7ff1917
196392478338900,1,23,8,077fe78008001a14
196392478350400,1,24,8,087ffe8008001917
196392478360100,0,17,8,017fdd7ff7ff1a17
196392478369600,0,18,8,0281c87ff8011a18
196392478376300,1,19,8,03804b7ff8001a18
196392478383000,1,20,8,047e567ff7ff1a18
196392478391400,0,21,8,057f037ff7ff1a17
196392478415100,0,22,8,06819d8008001917
196392478422700,1,23,8,077fe77ff8001a14
196392478429200,1,24,8,087ffe7ff7ff1917
196392478435300,0,17,8,017fdd7ff8001a17
196392478442800,0,18,8,0281c87ff8001a18
196392478451100,1,19,8,03804b8007ff1a18
196392478460400,1,20,8,047e567ff7ff1a18
196392478466800,0,21,8,057f038007ff1a17
196392478473100,0,22,8,06819d7ff7ff1917
196392478479300,1,23,8,077fe77ff8001a14
196392478485600,1,24,8,087ffe8007ff1917
196392478491400,0,17,8,017fdd7ff8001a17
196392478497600,0,18,8,0281c88008001a18
196392478505800,1,19,8,03804b7ff7ff1a18
196392478511900,1,20,8,047e567ff7ff1a18
196392478518200,0,21,8,057f037ff8001a17
196392478524700,0,22,8,06819c7ff7ff1917
196392478530700,1,23,8,077fe67ff8001a14
196392478536800,1,24,8,087ffe7fe7ff1917
196392478543000,0,17,8,017fdd7ff8001a17
196392478551500,0,18,8,0281c87ff8011a18
196392478558700,1,19,8,03804b7ff7ff1a18
196392478564600,1,20,8,047e567ff7ff1a18
196392478570300,0,21,8,057f037ff8001a17
196392478576300,0,22,8,06819d7ff8001917
196392478582100,1,23,8,077fe78008001a14
196392478587900,1,24,8,087ffe7ff8001917
196392478593500,0,17,8,017fde7ff8011a17
196392478599400,0,18,8,0281c87ff8001a18
196392478605200,1,19,8,03804b7ff7ff1a18
196392478610900,1,20,8,047e567ff7ff1a18
196392478617600,0,21,8,057f037ff8001a17
196392478623400,0,22,8,06819d8007ff1917
196392478629300,1,23,8,077fe67fe8001a14
196392478634900,1,24,8,087ffe7fe8001917
196392478640900,0,17,8,017fde7ff8001a17
196392478646800,0,18,8,0281c87ff8011a18
196392478652900,1,19,8,03804b7ff7ff1a18
196392478658500,1,20,8,047e567ff7ff1a18
196392478664500,0,21,8,057f037ff7ff1a17
196392478670700,0,22,8,06819d7ff7ff1917
196392478676500,1,23,8,077fe77ff8001a14
196392478682100,1,24,8,087ffe7fe8001917
196392478688000,0,17,8,017fdd7ff8001a17
196392478694100,0,18,8,0281c87ff8011a18
196392478699900,1,19,8,03804b7ff7ff1a18
196392478705700,1,20,8,047e567ff8001a18
196392478711400,0,21,8,057f037ff8001a17
196392478718600,0,22,8,06819d7ff7ff1917
196392478724600,1,23,8,077fe77ff8011a14
196392478730400,1,24,8,087ffe7ff8001917
196392478736200,0,17,8,017fdd8008001a17
196392478741800,0,18,8,0281c87fe8001a18
196392478747700,1,19,8,03804b7fe7ff1a18
196392478754600,1,20,8,047e567ff7ff1a18
196392478760600,0,21,8,057f037ff7ff1a17
196392478766400,0,22,8,06819d8007ff1917
196392478772300,1,23,8,077fe67ff8001a14
196392478778000,1,24,8,087ffe7fe7ff1917
196392478783900,0,17,8,017fdd7ff7ff1a17
196392478789800,0,18,8,0281c87ff7ff1a18
196392478795400,1,19,8,03804b7ff8001a18
196392478801900,1,20,8,047e567ff8001a18
196392478807600,0,21,8,057f038008001a17
196392478813500,0,22,8,06819d7fe7ff1917
196392478819200,1,23,8,077fe77ff8001a14
196392478825100,1,24,8,087ffe7ff7fe1917
196392478830700,0,17,8,017fdd7ff8001a17
196392478836600,0,18,8,0281c87ff8001a18
196392478842400,1,19,8,03804b7fe7ff1a18
196392478848300,1,20,8,047e567fe8001a18
196392478854700,0,21,8,057f037fe8001a17
196392478860500,0,22,8,06819d7fe7ff1917
196392478866200,1,23,8,077fe67ff8001a14
196392478872000,1,24,8,087ffe7ff7ff1917
196392478877700,0,17,8,017fde7ff8001a17
196392478883600,0,18,8,0281c87ff8001a18
196392478889200,1,19,8,03804b7fe8001a18
196392478912100,1,20,8,047e568007ff1a18
196392478917700,0,21,8,057f037ff8001a17
196392478923600,0,22,8,06819d7ff8001917
196392478929400,1,23,8,077fe77ff8001a14
196392478936100,1,24,8,087ffe7ff8001917
196392478942300,0,17,8,017fde8008001a17
196392478948000,0,18,8,0281c88008001a18
196392478953800,1,19,8,03804b8008001a18
196392478959500,1,20,8,047e567ff7ff1a18
196392478965300,0,21,8,057f037fe8001a17
196392478970800,0,22,8,06819c7ff7ff1917
196392478977000,1,23,8,077fe77ff8001a14
196392478982500,1,24,8,087ffe7ff7ff1917
196392478988400,0,17,8,017fdd7fe8001a17
196392478994100,0,18,8,0281c87ff8011a18
196392479000000,1,19,8,03804b7ff8001a18
196392479005900,1,20,8,047e567ff8001a18
196392479012000,0,21,8,057f037ff8001a17
196392479017500,0,22,8,06819d7ff8001917
196392479023400,1,23,8,077fe78008001a14
196392479028800,1,24,8,087ffe7ff8001917
196392479034700,0,17,8,017fdd7ff8001a17
196392479040300,0,18,8,0281c87ff8011a18
196392479046200,1,19,8,03804b7ff7ff1a18
196392586481500,1,20,8,047e567ff7ff1a18
196392586510700,0,21,8,057f037ff8001a17
196392586523000,0,22,8,06819c7ff7ff1917
196392586529300,1,23,8,077fe67ff7ff1a14
196392586535700,1,24,8,087ffe7ff7ff1917
196392586542000,0,17,8,017fdd7ff8001a17
196392586559400,0,18,8,0281c88008011a18
196392586575500,1,19,8,03804b8007ff1a18
196392586587100,1,20,8,047e568007ff1a18
196392586594500,0,21,8,057f037ff8001a17
196392586600900,0,22,8,06819d7ff8001917
196392586607300,1,23,8,077fe77ff8001a14
196392586613400,1,24,8,087ffe7ff7ff1917
196392586619400,0,17,8,017fdd7ff8001a17
196392586625900,0,18,8,0281c87ff8001a18
196392586641300,1,19,8,03804b7ff7ff1a18
196392586649900,1,20,8,047e567ff7ff1a18
196392586657000,0,21,8,057f037ff8001a17
196392586663200,0,22,8,06819d7fe7ff1917
196392586669100,1,23,8,077fe77ff8001a14
196392586674800,1,24,8,087ffe7fe7ff1917
196392586680700,0,17,8,017fdd7ff8001a17
196392586686800,0,18,8,0281c87ff8011a18
196392586692500,1,19,8,03804b7fe8001a18
196392586698300,1,20,8,047e567ff8001a18
196392586704000,0,21,8,057f037fe8001a17
196392586710000,0,22,8,06819d8007ff1917
196392586715800,1,23,8,077fe67ff8001a14
196392586722000,1,24,8,087ffe7ff8001917
196392586728100,0,17,8,017fde7ff8001a17
196392586734300,0,18,8,0281c87fe8001a18
196392586740100,1,19,8,03804b7fe7ff1a18
196392586745900,1,20,8,047e567ff8001a18
196392586751900,0,21,8,057f038008001a17
196392586757900,0,22,8,06819d7ff7ff1917
196392586763700,1,23,8,077fe77ff8001a14
196392586769400,1,24,8,087ffe7fe7ff1917
196392586775200,0,17,8,017fdd7ff8001a17
196392586780800,0,18,8,0281c87ff8011a18
196392586786500,1,19,8,03804b7ff8001a18
196392586792900,1,20,8,047e568007ff1a18
196392586798600,0,21,8,057f037ff8001a17
196392586804300,0,22,8,06819d7fe7ff1917
196392586810400,1,23,8,077fe77ff8001a14
196392586816100,1,24,8,087ffe7ff7ff1917
196392586825300,0,17,8,017fde7ff8001a17
196392586831100,0,18,8,0281c87ff8011a18
196392586836800,1,19,8,03804b7ff7ff1a18
196392586842600,1,20,8,047e567ff7ff1a18
196392586848400,0,21,8,057f037ff8001a17
196392586854100,0,22,8,06819c7fe8001917
196392586859900,1,23,8,077fe78008001a14
196392586865500,1,24,8,087ffe7ff7ff1917
196392586871200,0,17,8,017fdd7ff8001a17
196392586877100,0,18,8,0281c87ff8001a18
196392586882900,1,19,8,03804b7fe8001a18
196392586888800,1,20,8,047e567ff7ff1a18
196392586894400,0,21,8,057f037ff7ff1a17
196392586900200,0,22,8,06819d8007ff1917
196392586910900,1,23,8,077fe67ff8001a14
196392586919900,1,24,8,087ffe7fe7ff1917
196392586926600,0,17,8,017fde7ff8011a17
196392586934700,0,18,8,0281c87ff8001a18
196392586954500,1,19,8,03804b7ff7ff1a18
196392586961900,1,20,8,047e567ff7ff1a18
196392586968100,0,21,8,057f037ff8001a17
196392586973900,0,22,8,06819d8008001917
196392586979700,1,23,8,077fe78008011a14
196392586985700,1,24,8,087ffe7ff7ff1917
196392586991800,0,17,8,017fde7ff8001a17
196392586997600,0,18,8,0281c87ff8011a18
196392587003600,1,19,8,03804b8007ff1a18
196392587009300,1,20,8,047e567ff7ff1a18
196392587015600,0,21,8,057f037ff8001a17
196392587021200,0,22,8,06819d7ff7ff1917
196392587027000,1,23,8,077fe78008001a14
196392587033400,1,24,8,087ffe7ff7ff1917
196392587039200,0,17,8,017fdd7ff8001a17
196392587045100,0,18,8,0281c87ff8011a18
196392587051100,1,19,8,03804b7ff7ff1a18
196392587059100,1,20,8,047e567ff8001a18
196392587064700,0,21,8,057f037fe8001a17
196392587070500,0,22,8,06819d7fe7ff1917
196392587076200,1,23,8,077fe67ff8001a14
196392587081900,1,24,8,087ffe7fe7ff1917
196392587087700,0,17,8,017fdd7ff8001a17
196392587093400,0,18,8,0281c87ff8001a18
196392587099000,1,19,8,03804b7fe7ff1a18
196392587104900,1,20,8,047e567ff8001a18
196392587110600,0,21,8,057f038008001a17
196392587116500,0,22,8,06819d7ff7ff1917
196392587122300,1,23,8,077fe77ff8001a14
196392587128100,1,24,8,087ffe7fe8001917
196392587133800,0,17,8,017fdd8008001a17
196392587139600,0,18,8,0281c87ff8001a18
196392587145500,1,19,8,03804b7ff7ff1a18
196392587151400,1,20,8,047e568008001a18
196392587157100,0,21,8,057f037ff7ff1a17
196392587163000,0,22,8,06819c7ff7ff1917
196392587169000,1,23,8,077fe67fe8001a14
196392587174900,1,24,8,087ffe7fe7ff1917
196392587180800,0,17,8,017fde7fe8011a17
196392587186500,0,18,8,0281c87ff8001a18
196392587192100,1,19,8,03804b7ff8001a18
196392587197800,1,20,8,047e568008001a18
196392587203500,0,21,8,057f038008001a17
196392587209300,0,22,8,06819d8008001917
196392587215000,1,23,8,077fe78008001a14
196392696362400,1,24,8,087ffe7ff7ff1917
196392696397200,0,17,8,017fdd7ff8001a17
196392696406800,0,18,8,0281c87ff8011a18
196392696414500,1,19,8,03804b7ff8001a18
196392696421000,1,20,8,047e567ff8001a18
196392696427000,0,21,8,057f037ff7ff1a17
196392696432800,0,22,8,06819d8007ff1917
196392696438900,1,23,8,077fe77fe8001a14
196392696445100,1,24,8,087ffe8008001917
196392696451500,0,17,8,017fdd7ff8001a17
196392696457700,0,18,8,0281c88008001a18
196392696464800,1,19,8,03804b7fe7ff1a18
196392696470800,1,20,8,047e567ff8001a18
196392696476800,0,21,8,057f037ff8001a17
196392696483200,0,22,8,06819d7ff7ff1917
196392696489200,1,23,8,077fe78008001a14
196392696494800,1,24,8,087ffe8007ff1917
196392696501200,0,17,8,017fde7ff8001a17
196392696515400,0,18,8,0281c87ff8001a18
196392696521300,1,19,8,03804b7ff7ff1a18
196392696527300,1,20,8,047e568008001a18
196392696533100,0,21,8,057f037ff8001a17
196392696539000,0,22,8,06819c7ff8001917
196392696544900,1,23,8,077fe77fe8001a14
196392696550500,1,24,8,087ffe7ff7ff1917
196392696556400,0,17,8,017fde7ff8001a17
196392696562500,0,18,8,0281c87ff8011a18
196392696568300,1,19,8,03804b7ff7ff1a18
196392696574100,1,20,8,047e567ff7ff1a18
196392696579900,0,21,8,057f037ff7ff1a17
196392696585600,0,22,8,06819d7ff7ff1917
196392696591400,1,23,8,077fe77fe8001a14
196392696597400,1,24,8,087ffe7ff7ff1917
196392696603200,0,17,8,017fde7ff8001a17
196392696608900,0,18,8,0281c87fe8001a18
196392696614900,1,19,8,03804a7fe8001a18
196392696621800,1,20,8,047e567ff7ff1a18
196392696627900,0,21,8,057f037fe8001a17
196392696633700,0,22,8,06819d7ff8001917
196392696639600,1,23,8,077fe77ff7ff1a14
196392696645500,1,24,8,087ffe7ff7ff1917
196392696651300,0,17,8,017fdd7ff8001a17
196392696657500,0,18,8,0281c87ff8001a18
196392696663400,1,19,8,03804b7ff8001a18
196392696669100,1,20,8,047e567ff8001a18
196392696674800,0,21,8,057f037ff7ff1a17
196392696680600,0,22,8,06819d8008001917
196392696686600,1,23,8,077fe77fe8001a14
196392696692400,1,24,8,087ffe7ff7ff1917
196392696698100,0,17,8,017fde8008001a17
196392696704100,0,18,8,0281c87ff8011a18
196392696709900,1,19,8,03804b8007ff1a18
196392696715700,1,20,8,047e567ff7ff1a18
196392696721400,0,21,8,057f037fe7ff1a17
196392696727400,0,22,8,06819d7ff7ff1917
196392696733300,1,23,8,077fe77ff7ff1a14
196392696739000,1,24,8,087ffe7ff7ff1917
196392696744700,0,17,8,017fdd7ff8001a17
196392696750400,0,18,8,0281c88008001a18
196392696756100,1,19,8,03804b7ff7ff1a18
196392696761700,1,20,8,047e567fe7ff1a18
196392696767500,0,21,8,057f037ff8001a17
196392696774100,0,22,8,06819d7ff8001917
196392696779800,1,23,8,077fe67fe8001a14
196392696785700,1,24,8,087ffe7fe8001917
196392696791600,0,17,8,017fde7ff8001a17
196392696797600,0,18,8,0281c87ff8001a18
196392696803900,1,19,8,03804b7ff7ff1a18
196392696810000,1,20,8,047e568007ff1a18
196392696815800,0,21,8,057f037fe7ff1a17
196392696821800,0,22,8,06819c7ff7ff1917
196392696827500,1,23,8,077fe77ff8001a14
196392696833200,1,24,8,087ffe7fe7ff1917
196392696839000,0,17,8,017fdd7ff8001a17
196392696844700,0,18,8,0281c87ff8001a18
196392696850400,1,19,8,03804b7ff8001a18
196392696856300,1,20,8,047e567ff7ff1a18
196392696862000,0,21,8,057f038007ff1a17
196392696868100,0,22,8,06819d8008001917
196392696873800,1,23,8,077fe77ff8001a14
196392696879800,1,24,8,087ffe7ff8001917
196392696888100,0,17,8,017fde7ff8001a17
196392696894300,0,18,8,0281c87ff8011a18
196392696900500,1,19,8,03804b7ff7ff1a18
196392696913200,1,20,8,047e568008001a18
196392696919400,0,21,8,057f037ff7ff1a17
196392696925600,0,22,8,06819d7ff8001917
196392696931800,1,23,8,077fe77fd8001a14
196392696937500,1,24,8,087ffe7fe8001917
196392696943600,0,17,8,017fdd7ff8001a17
196392696949200,0,18,8,0281c87fe8011a18
196392696955100,1,19,8,03804b7fe7ff1a18
196392696961100,1,20,8,047e567ff7ff1a18
196392696966900,0,21,8,057f038007ff1a17
196392696972700,0,22,8,06819c7ff7ff1917
196392696978500,1,23,8,077fe67fe8001a14
196392696984500,1,24,8,087ffe7ff7ff1917
196392696990300,0,17,8,017fde8008001a17
196392696996000,0,18,8,0281c87ff8011a18
196392697002600,1,19,8,03804b7ff7ff1a18
196392697008900,1,20,8,047e567ff8001a18
196392697020000,0,21,8,057f038007ff1a17
196392697028700,0,22,8,06819d7ff7ff1917
196392697037400,1,23,8,077fe77ff8001a14
196392697044100,1,24,8,087ffe7ff7ff1917
196392697049900,0,17,8,017fdd7ff8001a17
196392697055600,0,18,8,0281c87fe8011a18
196392697061300,1,19,8,03804b7ff7ff1a18
196392697067100,1,20,8,047e568007ff1a18
196392697073000,0,21,8,057f037ff8001a17
196392806829100,0,22,8,06819c7ff7ff1917
196392806873700,1,23,8,077fe67ff8001a14
196392806916200,1,24,8,087ffe7ff8001917
196392806939100,0,17,8,017fde7ff8011a17
196392806950500,0,18,8,0281c87ff8011a18
196392806960100,1,19,8,03804b7ff8001a18
196392806967100,1,20,8,047e567ff7ff1a18
196392806973000,0,21,8,057f038007ff1a17
196392806978900,0,22,8,06819c7ff7ff1917
196392806984800,1,23,8,077fe77ff8001a14
196392806990800,1,24,8,087ffe7ff8001917
196392806996500,0,17,8,017fdd7ff8001a17
196392807002600,0,18,8,0281c87ff8001a18
196392807017200,1,19,8,03804b7ff8001a18
196392807026900,1,20,8,047e567ff7ff1a18
196392807033600,0,21,8,057f037fe8001a17
196392807039900,0,22,8,06819d7ff8001917
196392807045800,1,23,8,077fe77ff8001a14
196392807051900,1,24,8,087ffe7ff8001917
196392807058000,0,17,8,017fde7ff8011a17
196392807064800,0,18,8,0281c87fe8001a18
196392807070600,1,19,8,03804b8008001a18
196392807076500,1,20,8,047e567ff7ff1a18
196392807082800,0,21,8,057f037ff7ff1a17
196392807088600,0,22,8,06819d7fe8001917
196392807094400,1,23,8,077fe77fe8001a14
196392807100300,1,24,8,087ffe7ff7ff1917
196392807105900,0,17,8,017fdd7ff8011a17
196392807111800,0,18,8,0281c88008011a18
196392807117500,1,19,8,03804b7fe7ff1a18
196392807123600,1,20,8,047e567ff7ff1a18
196392807129200,0,21,8,057f037ff7ff1a17
196392807135200,0,22,8,06819c7ff7ff1917
196392807141000,1,23,8,077fe77ff8001a14
196392807146700,1,24,8,087ffe7ff7ff1917
196392807152500,0,17,8,017fdd7ff7ff1a17
196392807163300,0,18,8,0281c87ff8011a18
196392807168900,1,19,8,03804b8008001a18
196392807174800,1,20,8,047e567ff7ff1a18
196392807180800,0,21,8,057f037ff7ff1a17
196392807186600,0,22,8,06819c7fe8001917
196392807192300,1,23,8,077fe78008001a14
196392807198100,1,24,8,087ffe7fe7ff1917
196392807203900,0,17,8,017fdd7ff8001a17
196392807209600,0,18,8,0281c88008001a18
196392807215600,1,19,8,03804b8008001a18
196392807223000,1,20,8,047e567ff7ff1a18
196392807228900,0,21,8,057f037fe7ff1a17
196392807234800,0,22,8,06819d7ff7ff1917
196392807240900,1,23,8,077fe78008001a14
196392807246800,1,24,8,087ffe7ff8001917
196392807252700,0,17,8,017fdd7ff8001a17
196392807258800,0,18,8,0281c87fe8001a18
196392807265600,1,19,8,03804b8007ff1a18
196392807271600,1,20,8,047e567ff7ff1a18
196392807277300,0,21,8,057f037ff8001a17
196392807283200,0,22,8,06819d7ff8001917
196392807288900,1,23,8,077fe77ff8001a14
196392807294600,1,24,8,087ffe7ff8001917
196392807303400,0,17,8,017fdd7ff8001a17
196392807309100,0,18,8,0281c87ff8001a18
196392807314700,1,19,8,03804b7ff8001a18
196392807320500,1,20,8,047e568007ff1a18
196392807326600,0,21,8,057f037ff8001a17
196392807332500,0,22,8,06819d7ff8001917
196392807346900,1,23,8,077fe77fe8001a14
196392807355700,1,24,8,087ffe7ff7ff1917
196392807361500,0,17,8,017fdd7ff8001a17
196392807367700,0,18,8,0281c88008001a18
196392807373300,1,19,8,03804b7ff7ff1a18
196392807379100,1,20,8,047e568008001a18
196392807384800,0,21,8,057f037ff8001a17
196392807390600,0,22,8,06819d7ff7ff1917
196392807396400,1,23,8,077fe77ff8001a14
196392807402100,1,24,8,087ffe7ff8001917
196392807407600,0,17,8,017fde7ff8011a17
196392807447500,0,18,8,0281c87fe8011a18
196392807490600,1,19,8,03804b8007ff1a18
196392807501000,1,20,8,047e568008001a18
196392807508400,0,21,8,057f037fe8001a17
196392807515200,0,22,8,06819c7ff8001917
196392807523500,1,23,8,077fe78008001a14
196392807539700,1,24,8,087ffe8007ff1917
196392807547000,0,17,8,017fdd7ff8001a17
196392807594000,0,18,8,0281c87ff8011a18
196392807600300,1,19,8,03804b7ff7ff1a18
196392807606600,1,20,8,047e567ff7ff1a18
196392807612800,0,21,8,057f037ff7ff1a17
196392807619100,0,22,8,06819d7ff8001917
196392807625300,1,23,8,077fe77ff8001a14
196392807631300,1,24,8,087ffe7fe7ff1917
196392807636900,0,17,8,017fde7ff8001a17
196392807642900,0,18,8,0281c87ff8011a18
196392807648800,1,19,8,03804b7ff7ff1a18
196392807654600,1,20,8,047e567ff7ff1a18
196392807663300,0,21,8,057f037fe7ff1a17
196392807672300,0,22,8,06819c7ff8001917
196392807680200,1,23,8,077fe67ff8001a14
196392807686000,1,24,8,087ffe7ff7ff1917
196392807691800,0,17,8,017fdd7fe8001a17
196392807697700,0,18,8,0281c87fe8011a18
196392807703800,1,19,8,03804b7ff7ff1a18
196392807709400,1,20,8,047e567ff7ff1a18
196392807715200,0,21,8,057f037ff7ff1a17
196392807720900,0,22,8,06819d7ff8001917
196392807726800,1,23,8,077fe67fe8011a14
196392807732300,1,24,8,087ffe8007fe1917
196392807738100,0,17,8,017fdd7ff8011a17
196392807743700,0,18,8,0281c87ff8011a18
196392807749600,1,19,8,03804b7fe8001a18
196392807755200,1,20,8,047e567ff7ff1a18
196392915915200,0,21,8,057f037ff7ff1a17
196392915949200,0,22,8,06819d7ff8001917
196392915963600,1,23,8,077fe77ff8001a14
196392915970500,1,24,8,087ffe8007ff1917
196392915977100,0,17,8,017fde7ff8001a17
196392915988700,0,18,8,0281c87ff8001a18
196392916008100,1,19,8,03804b7ff8001a18
196392916016100,1,20,8,047e567ff8001a18
196392916022700,0,21,8,057f037ff8001a17
196392916030700,0,22,8,06819c7ff7ff1917
196392916038500,1,23,8,077fe67fe7ff1a14
196392916044700,1,24,8,087ffe7ff8001917
196392916050800,0,17,8,017fde7ff8001a17
196392916056900,0,18,8,0281c87ff8011a18
196392916063200,1,19,8,03804b7ff7ff1a18
196392916069100,1,20,8,047e567ff7ff1a18
196392916075200,0,21,8,057f037ff8001a17
196392916081300,0,22,8,06819d7ff7ff1917
196392916087500,1,23,8,077fe67ff8011a14
196392916093200,1,24,8,087ffe7ff8001917
196392916101500,0,17,8,017fde8008001a17
196392916108500,0,18,8,0281c87ff8001a18
196392916114300,1,19,8,03804b7ff8001a18
196392916121000,1,20,8,047e567ff7ff1a18
