t_host_mono_ns,kind,channel,can_id
195715694086600,refresh,1,7
195715794087400,refresh,1,7
195715894088200,refresh,1,7
195715994089000,refresh,1,7
195716094089900,refresh,1,7
195716194090600,refresh,1,7
195716294095500,refresh,1,7
195716394096300,refresh,1,7
195716494097200,refresh,1,7
195716594098100,refresh,1,7
195716694098800,refresh,1,7
195716794099600,refresh,1,7
195716894100400,refresh,1,7
195716994101100,refresh,1,7
195717094101900,refresh,1,7
195717194102600,refresh,1,7
195717294103600,refresh,1,7
195717394104300,refresh,1,7
195717494105100,refresh,1,7
195717594105700,refresh,1,7
195717694106500,refresh,1,7
195717794107600,refresh,1,7
195717894108500,refresh,1,7
195717994109300,refresh,1,7
195718094110100,refresh,1,7
195718194110800,refresh,1,7
195718294111800,refresh,1,7
195718394112500,refresh,1,7
195718494113400,refresh,1,7
195718594114200,refresh,1,7
195718694115000,refresh,1,7
195718794115900,refresh,1,7
195718894116500,refresh,1,7
195718994117300,refresh,1,7
195719094144100,refresh,1,7
195719194144900,refresh,1,7
195719294145800,refresh,1,7
195719394146700,refresh,1,7
195719494147400,refresh,1,7
195719594148200,refresh,1,7
195719694149000,refresh,1,7
195719794149600,refresh,1,7
195719894150700,refresh,1,7
195719994184900,refresh,1,8
195720094185700,refresh,1,8
195720194186400,refresh,1,8
195720294187300,refresh,1,8
195720394188100,refresh,1,8
195720494188700,refresh,1,8
195720594189600,refresh,1,8
195720694190500,refresh,1,8
195720794191600,refresh,1,8
195720894192600,refresh,1,8
195720994193300,refresh,1,8
195721094194100,refresh,1,8
195721194194700,refresh,1,8
195721294195400,refresh,1,8
195721394196200,refresh,1,8
195721494196900,refresh,1,8
195721594197700,refresh,1,8
195721694198400,refresh,1,8
195721794199300,refresh,1,8
195721894200200,refresh,1,8
195721994200900,refresh,1,8
195722094201900,refresh,1,8
195722194202700,refresh,1,8
195722294204000,refresh,1,8
195722394204800,refresh,1,8
195722494205600,refresh,1,8
195722594206300,refresh,1,8
195722694206900,refresh,1,8
195722794207800,refresh,1,8
195722894210400,refresh,1,8
195722994211300,refresh,1,8
195723094212000,refresh,1,8
195723194212800,refresh,1,8
195723294213500,refresh,1,8
195723394214200,refresh,1,8
195723494214800,refresh,1,8
195723594215800,refresh,1,8
195723694216600,refresh,1,8
195723794217400,refresh,1,8
195723894218100,refresh,1,8
195723994218900,refresh,1,8
195724094219600,refresh,1,8
195724194220500,refresh,1,8
195724294221300,refresh,1,8
195724394222000,refresh,1,8
195724494222700,refresh,1,8
195724594223400,refresh,1,8
195724694224300,refresh,1,8
195724794490900,refresh,1,8
195724894491700,refresh,1,8
195724994492400,refresh,1,8
195725094815600,refresh,1,8
195725194816300,refresh,1,8
195725294816900,refresh,1,8
195725394840300,refresh,1,8
195725494841100,refresh,1,8
195725594864500,refresh,1,8
195725694865400,refresh,1,8
195725794866100,refresh,1,8
195725894866800,refresh,1,8
195725994933200,refresh,0,1
195725996183500,refresh,0,2
195725997871600,refresh,1,3
195725999492900,refresh,1,4
195726001110900,refresh,0,5
195726002723700,refresh,0,6
195726004333700,refresh,1,7
195726005928600,refresh,1,8
195726007538000,refresh,0,1
195726009353200,refresh,0,2
195726010578600,refresh,1,3
195726012308100,refresh,1,4
195726013690300,refresh,0,5
195726015330700,refresh,0,6
195726017031800,refresh,1,7
195726018696300,refresh,1,8
195726020357900,refresh,0,1
195726021713500,refresh,0,2
195726023511800,refresh,1,3
195726024814300,refresh,1,4
195726026320900,refresh,0,5
195726027947700,refresh,0,6
195726029613900,refresh,1,7
195726031273500,refresh,1,8
195726032973400,refresh,0,1
195726034682400,refresh,0,2
195726036382700,refresh,1,3
195726038043300,refresh,1,4
195726039711900,refresh,0,5
195726041427600,refresh,0,6
195726043164600,refresh,1,7
195726044675900,refresh,1,8
195726046338800,refresh,0,1
195726047941900,refresh,0,2
195726049562100,refresh,1,3
195726051169800,refresh,1,4
195726052803700,refresh,0,5
195726054493000,refresh,0,6
195726056198900,refresh,1,7
195726057968200,refresh,1,8
195726059205900,refresh,0,1
195726060878700,refresh,0,2
195726062534400,refresh,1,3
195726064181400,refresh,1,4
195726065876000,refresh,0,5
195726067520000,refresh,0,6
195726069146500,refresh,1,7
195726070807700,refresh,1,8
195726072443900,refresh,0,1
195726074266400,refresh,0,2
195726075895100,refresh,1,3
195726077524600,refresh,1,4
195726079037200,refresh,0,5
195726080604200,refresh,0,6
195726082223500,refresh,1,7
195726083898900,refresh,1,8
195726085579200,refresh,0,1
195726087188700,refresh,0,2
195726088804900,refresh,1,3
195726090607900,refresh,1,4
195726094560600,refresh,0,5
195726096216100,refresh,0,6
195726097840200,refresh,1,7
195726099514700,refresh,1,8
195726100966600,refresh,0,1
195726102592800,refresh,0,2
195726104216600,refresh,1,3
195726105950400,refresh,1,4
195726107611600,refresh,0,5
195726109301500,refresh,0,6
195726110946300,refresh,1,7
195726112552900,refresh,1,8
195726114214500,refresh,0,1
195726115797100,refresh,0,2
195726117404800,refresh,1,3
195726119008200,refresh,1,4
195726120620500,refresh,0,5
195726122375300,refresh,0,6
195726123631600,refresh,1,7
195726125264300,refresh,1,8
195726126862900,refresh,0,1
195726128621100,refresh,0,2
195726130271400,refresh,1,3
195726131848300,refresh,1,4
195726133484300,refresh,0,5
195726135071200,refresh,0,6
195726136689700,refresh,1,7
195726138442300,refresh,1,8
195726139640900,refresh,0,1
195726141228900,refresh,0,2
195726142920500,refresh,1,3
195726144601400,refresh,1,4
195726146245200,refresh,0,5
195726147852100,refresh,0,6
195726149562800,refresh,1,7
195726151144900,refresh,1,8
195726152746300,refresh,0,1
195726155231700,refresh,0,2
195726156887700,refresh,1,3
195726158594200,refresh,1,4
195726160198900,refresh,0,5
195726161809400,refresh,0,6
195726163434200,refresh,1,7
195726165113300,refresh,1,8
195726166743900,refresh,0,1
195726168347300,refresh,0,2
195726170174500,refresh,1,3
195726171779000,refresh,1,4
195726173462200,refresh,0,5
195726175036400,refresh,0,6
195726176643500,refresh,1,7
195726178272100,refresh,1,8
195726179927100,refresh,0,1
195726181492300,refresh,0,2
195726183135000,refresh,1,3
195726184807600,refresh,1,4
195726186613800,refresh,0,5
195726189054700,refresh,0,6
195726190794000,refresh,1,7
195726192559600,refresh,1,8
195726194167400,refresh,0,1
195726195752400,refresh,0,2
195726197377100,refresh,1,3
195726199010700,refresh,1,4
195726200644400,refresh,0,5
195726202393300,refresh,0,6
195726204120500,refresh,1,7
195726205780800,refresh,1,8
195726207477300,refresh,0,1
195726209128400,refresh,0,2
195726210799000,refresh,1,3
195726212540300,refresh,1,4
195726214124200,refresh,0,5
195726215741400,refresh,0,6
195726217968900,refresh,1,7
195726220250600,refresh,1,8
195726222520500,refresh,0,1
195726224176400,refresh,0,2
195726225809700,refresh,1,3
195726227460600,refresh,1,4
195726229088500,refresh,0,5
195726230666800,refresh,0,6
195726232274100,refresh,1,7
195726234159500,refresh,1,8
195726235533300,refresh,0,1
195726237136400,refresh,0,2
195726238771800,refresh,1,3
195726240403800,refresh,1,4
195726241997400,refresh,0,5
195726243501900,refresh,0,6
195726246268300,refresh,1,7
195726247414500,refresh,1,8
195726249081700,refresh,0,1
195726250902400,refresh,0,2
195726253743900,refresh,1,3
195726255372400,refresh,1,4
195726256978200,refresh,0,5
195726258635700,refresh,0,6
195726260291300,refresh,1,7
195726262139500,refresh,1,8
195726263758100,refresh,0,1
195726265434200,refresh,0,2
195726267292900,refresh,1,3
195726268864800,refresh,1,4
195726270551600,refresh,0,5
195726272500900,refresh,0,6
195726274176700,refresh,1,7
195726275888600,refresh,1,8
195726277504600,refresh,0,1
195726279190500,refresh,0,2
195726280829200,refresh,1,3
195726282632500,refresh,1,4
195726283749700,refresh,0,5
195726286716600,refresh,0,6
195726288368600,refresh,1,7
195726289876500,refresh,1,8
195726291548600,refresh,0,1
195726293163600,refresh,0,2
195726294783000,refresh,1,3
195726296381800,refresh,1,4
195726298206900,refresh,0,5
195726299291600,refresh,0,6
195726300888600,refresh,1,7
195726302490700,refresh,1,8
195726303854400,refresh,0,1
195726305475200,refresh,0,2
195726307094700,refresh,1,3
195726308673900,refresh,1,4
195726310311900,refresh,0,5
195726311895600,refresh,0,6
195726313765000,refresh,1,7
195726316506500,refresh,1,8
195726318233700,refresh,0,1
195726320109000,refresh,0,2
195726321714800,refresh,1,3
195726323363800,refresh,1,4
195726325086400,refresh,0,5
195726326667600,refresh,0,6
195726328273900,refresh,1,7
195726330044100,refresh,1,8
195726331217300,refresh,0,1
195726332796400,refresh,0,2
195726335124900,refresh,1,3
195726336239300,refresh,1,4
195726337858200,refresh,0,5
195726339735500,refresh,0,6
195726340866100,refresh,1,7
195726342504100,refresh,1,8
195726344114500,refresh,0,1
195726345806800,refresh,0,2
195726347180800,refresh,1,3
195726348774600,refresh,1,4
195726350348300,refresh,0,5
195726351964400,refresh,0,6
