t_host_mono_ns,t_rel_s,phase,q_cmd_rad,kp,kd,dq_cmd_rad_s,tau_ff_nm,q_real_rad,dq_real,tau_real_nm
203153414345100,2.9574593,v0.05_ff0_cruise_out,-0.0459208550675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153415874600,2.9589888,v0.05_ff0_cruise_out,-0.04584438006752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153417586100,2.9607003,v0.05_ff0_cruise_out,-0.045758805067520905,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153419282200,2.9623964,v0.05_ff0_cruise_out,-0.0456740000675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153420929200,2.9640434,v0.05_ff0_cruise_out,-0.0455916500675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153422518700,2.9656329,v0.05_ff0_cruise_out,-0.04551217506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153424096400,2.9672106,v0.05_ff0_cruise_out,-0.04543329006752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153425761800,2.968876,v0.05_ff0_cruise_out,-0.045350020067520896,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153427376700,2.9704909,v0.05_ff0_cruise_out,-0.0452692750675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153428984200,2.9720984,v0.05_ff0_cruise_out,-0.04518890006752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153430604300,2.9737185,v0.05_ff0_cruise_out,-0.04510789506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153432204900,2.9753191,v0.05_ff0_cruise_out,-0.0450278650675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153433908200,2.9770224,v0.05_ff0_cruise_out,-0.0449427000675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153435573900,2.9786881,v0.05_ff0_cruise_out,-0.044859415067520905,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153437225500,2.9803397,v0.05_ff0_cruise_out,-0.044776835067520906,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153438870600,2.9819848,v0.05_ff0_cruise_out,-0.0446945800675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153440589000,2.9837032,v0.05_ff0_cruise_out,-0.0446086600675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153442247100,2.9853613,v0.05_ff0_cruise_out,-0.0445257550675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153443946500,2.9870607,v0.05_ff0_cruise_out,-0.0444407850675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153445660600,2.9887748,v0.05_ff0_cruise_out,-0.0443550800675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153447366300,2.9904805,v0.05_ff0_cruise_out,-0.0442697950675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153449034100,2.9921483,v0.05_ff0_cruise_out,-0.044186405067520904,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153450663100,2.9937773,v0.05_ff0_cruise_out,-0.0441049550675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153452268000,2.9953822,v0.05_ff0_cruise_out,-0.0440247100675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153453951600,2.9970658,v0.05_ff0_cruise_out,-0.0439405300675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153455624100,2.9987383,v0.05_ff0_cruise_out,-0.0438569050675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153457218000,3.0003322,v0.05_ff0_cruise_out,-0.0437772100675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153458846900,3.0019611,v0.05_ff0_cruise_out,-0.04369576506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153460512900,3.0036271,v0.05_ff0_cruise_out,-0.0436124650675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153462124700,3.0052389,v0.05_ff0_cruise_out,-0.04353187506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153463746900,3.0068611,v0.05_ff0_cruise_out,-0.0434507650675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153465554100,3.0086683,v0.05_ff0_cruise_out,-0.0433604050675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153466680900,3.0097951,v0.05_ff0_cruise_out,-0.0433040650675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153468315900,3.0114301,v0.05_ff0_cruise_out,-0.043222315067520896,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153469932400,3.0130466,v0.05_ff0_cruise_out,-0.0431414900675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153471552300,3.0146665,v0.05_ff0_cruise_out,-0.04306049506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153473255300,3.0163695,v0.05_ff0_cruise_out,-0.04297534506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153474878100,3.0179923,v0.05_ff0_cruise_out,-0.0428942050675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153476474500,3.0195887,v0.05_ff0_cruise_out,-0.04281438506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153478123200,3.0212374,v0.05_ff0_cruise_out,-0.0427319500675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153479730700,3.0228449,v0.05_ff0_cruise_out,-0.04265157506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153481528700,3.0246429,v0.05_ff0_cruise_out,-0.042561675067520906,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153482771200,3.0258854,v0.05_ff0_cruise_out,-0.04249955006752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153484509500,3.0276237,v0.05_ff0_cruise_out,-0.04241263506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153486101500,3.0292157,v0.05_ff0_cruise_out,-0.042333035067520904,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153487784900,3.0308991,v0.05_ff0_cruise_out,-0.0422488650675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153489458100,3.0325723,v0.05_ff0_cruise_out,-0.0421652050675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153491177400,3.0342916,v0.05_ff0_cruise_out,-0.0420792400675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153492941500,3.0360557,v0.05_ff0_cruise_out,-0.04199103506752091,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153494623000,3.0377372,v0.05_ff0_cruise_out,-0.041906960067520906,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153496312300,3.0394265,v0.05_ff0_cruise_out,-0.0418224950675209,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153498007600,3.0411218,v0.05_ff0_cruise_out,-0.041737730067520906,28.0,2.0,0.0,0.0,-0.05741206988632008,0.010989010989007397,0.18070818070818007
203153499638800,3.042753,v0.05_ff0_cruise_out,-0.041656170067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153501292000,3.0444062,v0.05_ff0_cruise_out,-0.0415735100675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153502934100,3.0460483,v0.05_ff0_cruise_out,-0.0414914050675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153504572200,3.0476864,v0.05_ff0_cruise_out,-0.04140950006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153506192400,3.0493066,v0.05_ff0_cruise_out,-0.04132849006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153507911900,3.0510261,v0.05_ff0_cruise_out,-0.0412425150675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153509528400,3.0526426,v0.05_ff0_cruise_out,-0.041161690067520906,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153511175200,3.0542894,v0.05_ff0_cruise_out,-0.0410793500675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153513000500,3.0561147,v0.05_ff0_cruise_out,-0.040988085067520906,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153514143500,3.0572577,v0.05_ff0_cruise_out,-0.0409309350675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153515777800,3.058892,v0.05_ff0_cruise_out,-0.040849220067520904,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153517368500,3.0604827,v0.05_ff0_cruise_out,-0.0407696850675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153519024100,3.0621383,v0.05_ff0_cruise_out,-0.04068690506752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153520679600,3.0637938,v0.05_ff0_cruise_out,-0.0406041300675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153522264500,3.0653787,v0.05_ff0_cruise_out,-0.04052488506752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153523907900,3.0670221,v0.05_ff0_cruise_out,-0.0404427150675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153525508700,3.0686229,v0.05_ff0_cruise_out,-0.0403626750675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153527121300,3.0702355,v0.05_ff0_cruise_out,-0.0402820450675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153528985900,3.0721001,v0.05_ff0_cruise_out,-0.0401888150675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153530676500,3.0737907,v0.05_ff0_cruise_out,-0.0401042850675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153532280000,3.0753942,v0.05_ff0_cruise_out,-0.0400241100675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153533933400,3.0770476,v0.05_ff0_cruise_out,-0.03994144006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153535583800,3.078698,v0.05_ff0_cruise_out,-0.039858920067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153537196600,3.0803108,v0.05_ff0_cruise_out,-0.03977828006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153538810800,3.081925,v0.05_ff0_cruise_out,-0.0396975700675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153540512300,3.0836265,v0.05_ff0_cruise_out,-0.0396124950675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153542123900,3.0852381,v0.05_ff0_cruise_out,-0.039531915067520906,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153543765200,3.0868794,v0.05_ff0_cruise_out,-0.03944985006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153545673400,3.0887876,v0.05_ff0_cruise_out,-0.0393544400675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153546883200,3.0899974,v0.05_ff0_cruise_out,-0.0392939500675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153548511500,3.0916257,v0.05_ff0_cruise_out,-0.039212535067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153550141100,3.0932553,v0.05_ff0_cruise_out,-0.0391310550675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153551747800,3.094862,v0.05_ff0_cruise_out,-0.0390507200675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153553424400,3.0965386,v0.05_ff0_cruise_out,-0.03896689006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153555089700,3.0982039,v0.05_ff0_cruise_out,-0.03888362506752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153556698400,3.0998126,v0.05_ff0_cruise_out,-0.03880319006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153558326400,3.1014406,v0.05_ff0_cruise_out,-0.0387217900675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153559969000,3.1030832,v0.05_ff0_cruise_out,-0.038639660067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153561665000,3.1047792,v0.05_ff0_cruise_out,-0.0385548600675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153563368200,3.1064824,v0.05_ff0_cruise_out,-0.03846970006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153565018400,3.1081326,v0.05_ff0_cruise_out,-0.0383871900675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153566634000,3.1097482,v0.05_ff0_cruise_out,-0.0383064100675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153568260400,3.1113746,v0.05_ff0_cruise_out,-0.0382250900675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153569871800,3.112986,v0.05_ff0_cruise_out,-0.0381445200675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153571476900,3.1145911,v0.05_ff0_cruise_out,-0.038064265067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153573080000,3.1161942,v0.05_ff0_cruise_out,-0.0379841100675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153574731400,3.1178456,v0.05_ff0_cruise_out,-0.037901540067520896,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153576451800,3.119566,v0.05_ff0_cruise_out,-0.037815520067520904,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153578279800,3.121394,v0.05_ff0_cruise_out,-0.037724120067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153580139000,3.1232532,v0.05_ff0_cruise_out,-0.03763116006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153581683400,3.1247976,v0.05_ff0_cruise_out,-0.037553940067520906,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153582986400,3.1261006,v0.05_ff0_cruise_out,-0.03748879006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153584663700,3.1277779,v0.05_ff0_cruise_out,-0.0374049250675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153586294000,3.1294082,v0.05_ff0_cruise_out,-0.0373234100675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153588004000,3.1311182,v0.05_ff0_cruise_out,-0.037237910067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153589604300,3.1327185,v0.05_ff0_cruise_out,-0.0371578950675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153591262500,3.1343767,v0.05_ff0_cruise_out,-0.0370749850675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153592968900,3.1360831,v0.05_ff0_cruise_out,-0.036989665067520903,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153594773400,3.1378876,v0.05_ff0_cruise_out,-0.036899440067520904,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153596435400,3.1395496,v0.05_ff0_cruise_out,-0.0368163400675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153598075400,3.1411896,v0.05_ff0_cruise_out,-0.03673434006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153599719100,3.1428333,v0.05_ff0_cruise_out,-0.036652155067520904,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153601264000,3.1443782,v0.05_ff0_cruise_out,-0.0365749100675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153602804900,3.1459191,v0.05_ff0_cruise_out,-0.0364978650675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153604327400,3.1474416,v0.05_ff0_cruise_out,-0.0364217400675209,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153605849500,3.1489637,v0.05_ff0_cruise_out,-0.03634563506752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153607419000,3.1505332,v0.05_ff0_cruise_out,-0.036267160067520905,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153608955400,3.1520696,v0.05_ff0_cruise_out,-0.03619034006752091,28.0,2.0,0.0,0.0,-0.0539787899595634,-0.010989010989007397,0.25885225885225793
203153610560900,3.1536751,v0.05_ff0_cruise_out,-0.0361100650675209,28.0,2.0,0.0,0.0,-0.05283436331731117,-0.010989010989007397,0.366300366300365
203153612224100,3.1553383,v0.05_ff0_cruise_out,-0.036026905067520903,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153613762600,3.1568768,v0.05_ff0_cruise_out,-0.0359499800675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153615382700,3.1584969,v0.05_ff0_cruise_out,-0.0358689750675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153617000800,3.160115,v0.05_ff0_cruise_out,-0.035788070067520904,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153618681200,3.1617954,v0.05_ff0_cruise_out,-0.03570405006752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153620295300,3.1634095,v0.05_ff0_cruise_out,-0.035623345067520906,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153621919000,3.1650332,v0.05_ff0_cruise_out,-0.035542160067520895,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153623521200,3.1666354,v0.05_ff0_cruise_out,-0.0354620500675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153625225300,3.1683395,v0.05_ff0_cruise_out,-0.035376845067520896,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153626873200,3.1699874,v0.05_ff0_cruise_out,-0.03529445006752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153628476900,3.1715911,v0.05_ff0_cruise_out,-0.0352142650675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153630103100,3.1732173,v0.05_ff0_cruise_out,-0.035132955067520906,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153631773800,3.174888,v0.05_ff0_cruise_out,-0.0350494200675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153633449100,3.1765633,v0.05_ff0_cruise_out,-0.034965655067520904,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153635072400,3.1781866,v0.05_ff0_cruise_out,-0.034884490067520896,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153636663000,3.1797772,v0.05_ff0_cruise_out,-0.0348049600675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153638246500,3.1813607,v0.05_ff0_cruise_out,-0.03472578506752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153639898100,3.1830123,v0.05_ff0_cruise_out,-0.03464320506752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153641647900,3.1847621,v0.05_ff0_cruise_out,-0.034555715067520906,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153643334100,3.1864483,v0.05_ff0_cruise_out,-0.03447140506752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153644957100,3.1880713,v0.05_ff0_cruise_out,-0.0343902550675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153646577200,3.1896914,v0.05_ff0_cruise_out,-0.0343092500675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153648173600,3.1912878,v0.05_ff0_cruise_out,-0.034229430067520904,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153649864200,3.1929784,v0.05_ff0_cruise_out,-0.0341449000675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153651467700,3.1945819,v0.05_ff0_cruise_out,-0.0340647250675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153653295600,3.1964098,v0.05_ff0_cruise_out,-0.0339733300675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153654915400,3.1980296,v0.05_ff0_cruise_out,-0.033892340067520905,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153656500200,3.1996144,v0.05_ff0_cruise_out,-0.033813100067520904,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153658220400,3.2013346,v0.05_ff0_cruise_out,-0.0337270900675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153660115100,3.2032293,v0.05_ff0_cruise_out,-0.0336323550675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153661793100,3.2049073,v0.05_ff0_cruise_out,-0.03354845506752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153663661600,3.2067758,v0.05_ff0_cruise_out,-0.0334550300675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153665488100,3.2086023,v0.05_ff0_cruise_out,-0.033363705067520906,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153667217400,3.2103316,v0.05_ff0_cruise_out,-0.033277240067520905,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153669001800,3.212116,v0.05_ff0_cruise_out,-0.033188020067520904,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153670759900,3.2138741,v0.05_ff0_cruise_out,-0.033100115067520905,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153672380300,3.2154945,v0.05_ff0_cruise_out,-0.033019095067520904,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153674113300,3.2172275,v0.05_ff0_cruise_out,-0.03293244506752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153675782900,3.2188971,v0.05_ff0_cruise_out,-0.032848965067520906,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153677428600,3.2205428,v0.05_ff0_cruise_out,-0.0327666800675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153679092800,3.222207,v0.05_ff0_cruise_out,-0.0326834700675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153680762400,3.2238766,v0.05_ff0_cruise_out,-0.03259999006752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153682417600,3.2255318,v0.05_ff0_cruise_out,-0.03251723006752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153684022500,3.2271367,v0.05_ff0_cruise_out,-0.03243698506752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153685639100,3.2287533,v0.05_ff0_cruise_out,-0.0323561550675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153687276500,3.2303907,v0.05_ff0_cruise_out,-0.0322742850675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153688899500,3.2320137,v0.05_ff0_cruise_out,-0.0321931350675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153690791600,3.2339058,v0.05_ff0_cruise_out,-0.0320985300675209,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153692408100,3.2355223,v0.05_ff0_cruise_out,-0.032017705067520906,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
203153694029900,3.2371441,v0.05_ff0_cruise_out,-0.03193661506752091,28.0,2.0,0.0,0.0,-0.052071412222476354,0.0549450549450512,0.3369963369963358
